lam,trA,V_gcv,V_loo
1e-06,34.09680494301443,0.12224205461064393,0.14391226994592862
1.232846739442066e-06,33.95350038405185,0.12182973110862329,0.13937033058147139
1.519911082952933e-06,33.79329965626402,0.1213862043707473,0.13621002410291203
1.873817422860383e-06,33.61468721461121,0.1209127013707525,0.13407450025449807
2.310129700083158e-06,33.41590661764746,0.12041119318037191,0.13265391778928678
2.848035868435805e-06,33.194986143957344,0.11988463814124896,0.1316974282177854
3.5111917342151275e-06,32.94981136063456,0.11933710677928468,0.1310133005918817
4.328761281083061e-06,32.678233711497114,0.11877367882903499,0.13046196914041766
5.336699231206313e-06,32.37819491570722,0.11820007255954569,0.12994616904063874
6.579332246575683e-06,32.04784424020231,0.11762207302581182,0.1294009961415821
8.111308307896873e-06,31.685630444275763,0.11704492005599108,0.12878539122360758
1e-05,31.2903603300306,0.11647284326235471,0.12807556192287134
1.2328467394420658e-05,30.86122706575214,0.11590886348875974,0.1272602708502513
1.5199110829529332e-05,30.397819224276155,0.1153548466706377,0.1263376317589581
1.873817422860383e-05,29.900123319599995,0.11481167185627812,0.1253129347627137
2.310129700083158e-05,29.36852923907096,0.1142793335336781,0.12419699220466024
2.8480358684358048e-05,28.803842208365786,0.11375686136004992,0.12300455998411414
3.511191734215127e-05,28.20729953297228,0.11324206752767116,0.12175257407211897
4.328761281083062e-05,27.58058652150571,0.11273125484099433,0.12045823009589711
5.3366992312063123e-05,26.92584378187934,0.11221908441463911,0.11913722035371803
6.579332246575683e-05,26.245657712957303,0.11169879158510218,0.11780257829507078
8.111308307896872e-05,25.54302816669721,0.11116285801557066,0.11646447189606207
0.0001,24.82131197693635,0.11060411744772736,0.11513097393861062
0.0001232846739442066,24.084146735807238,0.11001712683640401,0.113809477566566
0.0001519911082952933,23.33536312505212,0.10939952041808518,0.11250819953124147
0.0001873817422860385,22.578894318347317,0.10875302348807955,0.11123721609816142
0.00023101297000831605,21.81868777729543,0.10808385084921061,0.11000867806939607
0.0002848035868435802,21.058620532391032,0.10740233560436005,0.10883613973266805
0.0003511191734215131,20.30241650827224,0.10672179291037429,0.10773319457522267
0.0004328761281083057,19.553565030808638,0.10605678586909673,0.1067117704036429
0.0005336699231206312,18.815242828997793,0.10542109714657802,0.10578048600769047
0.0006579332246575682,18.09024573174933,0.10482579069882036,0.10494342875902042
0.0008111308307896872,17.380938661065677,0.10427774441027934,0.10419960052691857
0.001,16.689231909079112,0.10377893249055112,0.10354312081006634
0.0012328467394420659,16.016587811617796,0.1033265551654369,0.10296410294854422
0.0015199110829529348,15.364055957818774,0.10291390823337326,0.10244997647434544
0.001873817422860385,14.732329139880383,0.10253172714504466,0.10198695951284523
0.0023101297000831605,14.121808586148909,0.10216967940947111,0.10156140788449325
0.002848035868435802,13.53266700435178,0.10181771997715662,0.10116086222218341
0.003511191734215131,12.964901459525745,0.10146712935979431,0.10077473313038672
0.004328761281083062,12.418373501012503,0.10111116997194068,0.10039465781488695
0.005336699231206312,11.89283882168208,0.10074538135841238,0.10001460329055079
0.006579332246575682,11.387971010995619,0.10036757590362454,0.09963078601357413
0.008111308307896872,10.90338297704672,0.09997760429647269,0.09924145176442889
0.01,10.438646457249819,0.09957695569653739,0.09884654097202197
0.012328467394420659,9.99330696633267,0.09916825702314917,0.09844726697040802
0.01519911082952933,9.566890629919293,0.09875474148279971,0.09804565236061644
0.01873817422860383,9.158901302569875,0.09833976011560142,0.09764408509470088
0.02310129700083158,8.768810088998311,0.09792640203052037,0.09724495656190305
0.028480358684358047,8.396042768925987,0.09751726593834424,0.09685042528144931
0.03511191734215135,8.039971830768753,0.09711439293535701,0.09646231933201334
0.043287612810830614,7.6999182634578,0.0967193382950798,0.09608216053054443
